,freq,word
14218,2,graduates
14219,59,president?
14220,1,https://t.co/s80xxdehfg
14221,10,read!
14222,5,#wakeupamerica
14223,1,https://t.co/h0av3taiim
14224,1,43-39
14225,1,https://t.co/tkqyb6v2do
14226,26,explain
14227,2,@uschamber
14228,1,renegotiating
14229,5,massachusetts
14230,1,@gengm7:
14231,1,@jakeda
14232,24,april
14233,1,$264000000
14234,1,$55000000.
14235,3,exploded
14236,7,watch-
14237,1,capable!
14238,1,4pme
14239,1,https://t.co/y4n4nerpfr
14240,1,https://t.co/7lapewxe05
14241,9,q
14242,2,deal-
14243,1,https://t.co/dl5ahncwzb
14244,1,barrasso
14245,1,uschamber
14246,4,penalties
14247,1,cheaters?
14248,2,pacts
14249,6,tyson
14250,6,was.
14251,1,@jtsbk:
14252,4,@allenwest
14253,11,incapable
14254,1,turkey.
14255,1,willthe
14256,20,sad.
14257,1,forthe
14258,1,ill-fit
14259,1,justnever
14260,9,supposed
14261,1,online!
14262,1,https://t.co/5mtwkovqnd
14263,1,@kridan1:
14264,4,canceled
14265,12,cable
14266,11,youtube
14267,1,@bluedogdemky:
14268,1,@cwaunion
14269,1,@iowa_trump
14270,1,@richardtrumka
14271,1,@aflcio
14272,4,unions
14273,1,@arnold_ziffel:
14274,26,@anncoulter
14275,1,market's
14276,5,reaction
14277,2,speaking.
14278,1,#upupup
14279,1,@patricia_graf:
14280,1,@govbrewer
14281,3,@cvpayne
14282,1,@vegas_sports:
14283,1,overtaxed
14284,8,stay.
14285,1,"#trump,06-28-2016"
14286,1,"19:23:18,2549,8797,false,747873024515407872
twitter"
14287,1,"android,@govbrewer:"
14288,37,guest
14289,12,/
14290,2,pt
14291,3,"in!"""
14292,1,unrelenting.
14293,5,light.
14294,7,brexit
14295,2,wrong)
14296,2,wheeling
14297,1,heritage.
14298,2,@lindasuhler:
14299,1,scare
14300,16,growing
14301,1,#trump2016??
14302,1,"#maga,06-27-2016"
14303,1,"01:33:10,8802,23793,false,747241330552737793
twitter"
14304,1,"android,@w4djt:"
14305,2,"""under"
14306,1,"deals!"""
14307,1,?donald
14308,1,"https://t.co/npyi9i4isg"""
14309,1,@brazosboys:
14310,1,"sigh"""
14311,1,feel:
14312,1,https://t.co/enxliw2m77
14313,1,@jimvitari:
14314,4,poles
14315,1,"""dirty"""
14316,7,disgrace.
14317,1,polled.
14318,9,ignoring
14319,1,own:
14320,1,https://t.co/pr3bshjsxl
14321,61,sense
14322,7,agent
14323,1,quo!
14324,3,little.
14325,1,'stakes
14326,1,address:
14327,1,https://t.co/lfudxynsgj
14328,2,sample
14329,9,turnberry.
14330,24,hitting
14331,4,wash
14332,1,(along
14333,1,obama)
14334,1,party.he's
14335,40,scotland.
14336,64,turnberry
14337,1,magnificently.
14338,3,budget!
14339,3,bp
14340,1,'mass
14341,1,deportation'
14342,1,land!
14343,7,values.
14344,2,regions
14345,3,method
14346,23,@trumpturnberry
14347,1,https://t.co/hq1jtmrutg
14348,34,13th
14349,12,tee
14350,10,box
14351,30,@trumpscotland
14352,1,kai!
14353,1,https://t.co/7ii4kufsab
14354,2,@erictrump.
14355,1,https://t.co/2gukqoths5
14356,1,floods.
14357,1,@jolena3:
14358,17,wait!
14359,1,@darrenwaggener:
14360,33,uk
14361,1,november..vote
14362,1,"2016,06-24-2016"
14363,1,"22:12:13,6033,18092,false,746465982026289152
twitter"
14364,2,"android,many"
14365,1,equating
14366,1,"back!,06-24-2016"
14367,1,"21:43:17,10088,28751,false,746458701565988864
twitter"
14368,1,brexit.
14369,1,"today!,06-24-2016"
14370,1,"21:34:48,4095,16453,false,746456564337344512
twitter"
14371,2,"android,crooked"
14372,1,"disaster,06-24-2016"
14373,1,"21:23:40,10322,29757,false,746453765935366144
twitter"
14374,1,undermines
14375,4,prospects
14376,1,"for...https://t.co/dpidejxzjw,06-24-2016"
14377,1,"18:50:57,5384,14611,false,746415333741756418
twitter"
14378,1,"iphone,new"
14379,3,studies
14380,2,3m
14381,1,"settled..https://t.co/hmfyzc1kam,06-24-2016"
14382,1,"18:48:50,4054,9713,false,746414797416243200
twitter"
14383,1,"iphone,america"
14384,5,w/a
14385,1,ind
14386,5,uk.
14387,1,"history.,06-24-2016"
14388,1,"10:32:00,15702,39898,false,746289768707698688
twitter"
14389,1,"iphone,self-determination"
14390,15,people's
14391,1,exercised
14392,1,"see.,06-24-2016"
14393,1,"10:30:31,13130,31099,false,746289394231828480
twitter"
14394,2,"android,getting"
14395,1,"vote.,06-24-2016"
14396,1,"09:28:54,4574,17298,false,746273889160957952
twitter"
14397,2,"iphone,statement"
14398,3,referendum
14399,1,"membershiphttps://t.co/gwwrxt3bvp,06-24-2016"
14400,1,"09:28:49,4189,10412,false,746273866322829312
twitter"
14401,1,"games!,06-24-2016"
14402,1,"09:21:55,17702,48397,false,746272130992644096
twitter"
14403,3,"android,congratulations"
14404,9,ailsa
14405,27,course.
14406,1,"kids!,06-24-2016"
14407,1,"00:58:06,5187,23976,false,746145338608713728
twitter"
14408,2,"android,leaving"
14409,9,resort.
14410,1,"night!,06-24-2016"
14411,1,"00:52:53,4030,18364,false,746144027616120833
twitter"
14412,1,"client,meet"
14413,1,"https://t.co/ndgqi6dnji,06-23-2016"
14414,1,"21:36:06,6775,14471,false,746094507201077248
twitter"
14415,1,"client,read"
14416,1,court's
14417,1,"https://t.co/sb1ag1eb27,06-23-2016"
14418,1,"20:08:38,4646,10785,false,746072493950107650
twitter"
14419,1,"client,here"
14420,13,credibility.
14421,1,"https://t.co/pnsgsjd5gw,06-23-2016"
14422,1,"19:35:45,6769,14504,false,746064216373731328
twitter"
14423,1,"client,cnn"
14424,5,apologize.
14425,1,"https://t.co/kr7ons8h6s,06-23-2016"
14426,1,"19:34:35,6169,13021,false,746063926597672960
twitter"
14427,6,"client,rt"
14428,1,@scottadamssays:
14429,8,persuasion
14430,1,unopposed:
14431,1,"https://t.co/p7fhemp6u?,06-23-2016"
14432,1,"19:18:26,5483,0,true,746059859951509504
twitter"
14433,6,"client,our"
14434,9,resources
14435,1,"border.,06-23-2016"
14436,1,"19:10:45,5868,15906,false,746057926800977920
twitter"
14437,6,"client,on"
14438,3,consulting
14439,1,officers&amp;
14440,1,wage-earners.
14441,1,"street.,06-23-2016"
14442,1,"18:48:20,6673,18489,false,746052286640689157
twitter"
14443,9,"client,obama"
14444,1,"immigration.,06-23-2016"
14445,1,"18:30:08,7275,18827,false,746047705709961216
twitter"
14446,1,"client,hillary"
14447,4,tearing
14448,3,apart.
14449,1,"#imwithyou,06-23-2016"
14450,1,"18:18:18,6619,20173,false,746044729343741956
twitter"
14451,1,"client,sc"
14452,3,exec
14453,1,amnesty--for
14454,1,"workers.,06-23-2016"
14455,1,"18:07:46,4951,12774,false,746042076211593216
twitter"
14456,1,.@jerryjrfalwell:
14457,1,[@realdonaldtrump's]
14458,3,"him."""
14459,1,families#crookedhillary
14460,1,https://t.co/ywd5lk5skg
14461,3,"obama."""
14462,1,rumsfeld
14463,2,conduct
14464,1,"""disqualifying."""
14465,1,@allegrettivicki:
14466,1,presidents...and
14467,6,father.
14468,1,@1lion:
14469,4,'i'm
14470,1,you'
14471,3,slogan
14472,1,https://t.co/djl71jwk0g
14473,1,https://t.co/audi8h85qu
14474,1,@justininglv:
14475,5,today!!
14476,7,president!!!!
14477,1,https://t.co/tan8bmaur8
14478,1,https://t.co/5ez7x1zzkh
14479,1,https://t.co/iy4k7wcw3c
14480,1,americanism
14481,1,globalism.
14482,1,@chrisboydbrew:
14483,1,@foxbusiness..
14484,1,interview.you
14485,2,lou
14486,1,belief!
14487,4,hedge
14488,4,rich!
14489,2,stevens.
14490,1,enslave
14491,1,gays.
14492,1,"debt.""that"
14493,1,$10t
14494,1,$20t.
14495,1,bankrupted?
14496,1,https://t.co/1cott0rpy7
14497,1,risk?
14498,1,assecretary
14499,8,costing
14500,3,wrecked
14501,1,president-really
14502,1,guards
14503,1,.@djohnsonpga
14504,1,dustin.
14505,1,majors.
14506,1,@bfraser747:
14507,1,?
14508,1,https://t.co/utyolo7wgf
14509,10,yesterday's
14510,3,fraudulently
14511,5,packed!
14512,1,https://t.co/ifuf8mdteh
14513,1,packed?
14514,1,changer.
14515,1,#trump2016https://t.co/vxjtsivvuu
14516,1,https://t.co/dik3iyrygc
14517,1,https://t.co/w4z2ew5ay4
14518,2,you!#trump2016
14519,1,https://t.co/qutssmevdo
14520,1,again!#trump2016
14521,1,https://t.co/vn4k8fvqnt
14522,2,nevada!#trump2016
14523,1,https://t.co/vhgwmhgcvr
14524,1,https://t.co/m1eira7ymu
14525,3,speak!
14526,3,4pm!
14527,1,https://t.co/pvb6qx7vpk
14528,1,https://t.co/hsaiurafvd
14529,1,https://t.co/593p8urphq
14530,1,https://t.co/tzf8uwqo4l
14531,64,amazing!
14532,1,https://t.co/nlf2gcr915
14533,1,https://t.co/utcxpbwpve
14534,1,@dallaspd!
14535,1,https://t.co/orjyn4fsni
14536,1,#americafirsthttps://t.co/pvb6qx7vpk
14537,1,https://t.co/b51r30mazd
14538,1,https://t.co/qp07ufnnjm
14539,1,@robertjeffress:
14540,1,#trumpdallas
14541,1,c:
14542,32,@danscavino
14543,1,https://t.co/bc?
14544,1,@votetrumpmaga:
14545,1,relentless.
14546,1,"thing.,06-17-2016"
14547,1,"10:09:42,4354,14383,false,743747439954264065
twitter"
14548,1,https://t.co/ui9tsfmcs8
14549,1,"https://t.co/2iyarmm7on,06-17-2016"
14550,1,"02:16:21,4228,14861,false,743628318402961408
twitter"
14551,1,"iphone,houston"
14552,1,tx:https://t.co/nvhrnfi2n7las
14553,1,nvhttps://t.co/ksu8agrfbsphoenix
14554,1,az:https://t.co/pvb6qx7vpk
14555,1,"https://t.co/2towwtheef,06-16-2016"
14556,1,"20:38:38,3479,9690,false,743543327467810817
twitter"
14557,1,https://t.co/nvhrnfzebh
14558,1,"https://t.co/yd3f8xlppl,06-16-2016"
14559,1,"19:16:23,3418,10055,false,743522630230228993
twitter"
14560,1,@realdonaldtrump...reports
14561,2,discord
14562,1,lined
14563,1,rs
14564,1,"wil?,06-16-2016"
14565,1,"19:07:45,6333,0,true,743520455873683456
twitter"
14566,1,"iphone,donald"
14567,28,trumps
14568,2,"changer."""
14569,1,https://t.co/vxjtsivvuu
14570,1,https://t.co/j777qhdya3
14571,1,7yr
14572,1,supports.
14573,1,fast-
14574,1,https://t.co/jagen4u50u
14575,1,mcallen
14576,2,texas-
14577,1,https://t.co/pq4nstnvrk
14578,1,https://t.co/dkbtp1qjh3
14579,1,@realericjallen:
14580,2,conservative!
14581,1,trump=competence
14582,1,"job.,06-16-2016"
14583,1,"02:36:46,4774,15113,false,743271067238674432
twitter"
14584,1,churchillian
14585,1,spluttering
14586,1,hysteria
14587,1,"@realdonaldtrump.,06-15-2016"
14588,1,"22:57:49,5093,0,true,743215968869097473
twitter"
14589,1,"@foxnews,06-15-2016"
14590,1,"22:49:53,2019,9110,false,743213971122044928
twitter"
14591,1,"iphone,finally"
14592,1,"post!https://t.co/0nnkebsd73,06-15-2016"
14593,1,"21:25:14,3599,10747,false,743192668017205249
twitter"
14594,1,thursday!#americafirst
14595,1,https://t.co/fx0kxzunqz
14596,1,"https://t.co/c7scbhdaqh,06-15-2016"
14597,1,"20:52:45,4416,12538,false,743184492907610112
twitter"
14598,8,atlanta
14599,1,"https://t.co/cvjvfcogot,06-15-2016"
14600,1,"20:04:47,3713,14324,false,743172421654568960
twitter"
14601,12,fly
14602,1,"guns.,06-15-2016"
14603,1,"13:50:31,13903,47412,false,743078235408195584
twitter"
14604,1,"people!,06-15-2016"
14605,1,"13:44:14,8792,27252,false,743076652662431744
twitter"
14606,1,"android,an:"
14607,8,criticizing
14608,1,insinuated
14609,1,"@potus."""
14610,1,https://t.co/biidytvzyw
14611,1,https://t.co/r29wmgnlgg
14612,1,carolina:https://t.co/uolrs3at6wwednesday!
14613,1,georgia:https://t.co/1jj2kn0anisaturday!
14614,1,nevada:https://t.co/x3w1phtlxp
14615,2,@usarmy!
14616,2,https://t.co/mxsxkfcstc
14617,2,lgbt
14618,1,community!
14619,1,beliefs.
14620,2,vigilant.
14621,1,screening.
14622,1,wednesday-
14623,5,#trump2016tickets:
14624,1,https://t.co/1jj2kn0ani
14625,1,https://t.co/cyarlhsefu
14626,2,on-
14627,2,cont'd:
14628,1,https://t.co/t1fvcu3mec
14629,1,foundation-
14630,1,https://t.co/t31rerszzy
14631,3,weren?t
14632,1,celebrating?
14633,2,cheering
14634,2,savage
14635,1,https://t.co/drva65x9ri
14636,2,temporary
14637,1,suspending
14638,1,hereby:
14639,1,https://t.co/thkjwjnkaz
14640,1,https://t.co/citm8bpixd
14641,3,speech-
14642,1,https://t.co/wd1lgfkx3m
14643,1,https://t.co/t7yhsdceu8
14644,1,@penguins!
14645,2,distortion
14646,2,2:30
14647,1,broke-said
14648,1,use!
14649,5,ineffective.
14650,1,@wandawalls20:
14651,1,"trouble.,06-12-2016"
14652,1,"19:02:42,9328,31123,false,742069634652835841
twitter"
14653,1,"android,reporting"
14654,1,shouted
14655,1,allah
14656,1,hu
14657,1,"akbar!"""
14658,2,slaughtered
14659,1,clubgoers.
14660,1,rifles
14661,7,gay
14662,3,terrorism?
14663,13,resign
14664,3,toughness
14665,2,vigilance.
14666,3,incident
14667,1,stop?
14668,2,vigilant?
14669,1,imitating
14670,1,disabled.
14671,2,investigating
14672,1,wounded.
14673,2,pretended
14674,9,career.
14675,7,racist!
14676,2,riley
14677,1,rone
14678,1,dearly.
14679,1,https://t.co/r0tm44nmao
14680,1,tuesday-
14681,1,https://t.co/ial5igtfv3
14682,1,https://t.co/ttlmginkda
14683,1,https://t.co/qwatt9jsqd
14684,1,florida!#americafirst
14685,1,https://t.co/fy4qvossfj
14686,1,case-
14687,7,@usatoday
14688,1,bills-
14689,2,shoddy
14690,15,outstanding
14691,1,https://t.co/04qqpgylt7
14692,3,choked
14693,8,dog.
14694,1,racist-but
14695,5,richmond
14696,1,https://t.co/sxu4yzclqf
14697,1,coalition!
14698,1,values.#rtm2016
14699,1,https://t.co/ye6ihow6zm
14700,1,https://t.co/i2cjsqikgn
14701,1,https://t.co/pvrbb7v4ng
14702,2,obama-
14703,1,ad!https://t.co/aovvszfaw3
14704,3,2004
14705,1,video:pocahontas
14706,4,describing
14707,2,puppet.
14708,1,https://t.co/rz1mquzpku
14709,1,opo.
14710,1,goplegacy
14711,2,sexist
14712,1,https://t.co/nepqayw1g5
14713,5,boxing
14714,2,promoter
14715,1,6/10:
14716,1,8pm6/11:
14717,1,11am6/11:
14718,1,3pm6/13:
14719,1,2:30pmhttps://t.co/kv624y9uom
14720,3,@ausbiz:
14721,1,votes/beat
14722,1,opponents/financed
14723,1,.@jamesrosenfnc:
14724,1,"@thejusticedept."""
14725,1,https://t.co/fx5bs8fzac
14726,1,mouth.
14727,1,@freemarketsara:
14728,1,https://t.co/zdoele8wol
14729,1,#trump20166/10:
14730,1,richmondhttps://t.co/i2cjsqalyl6/11:
14731,1,tampahttps://t.co/6jk33orxxg6/11:
14732,1,pittsburghhttps://t.co/bwgl1zxtc7
14733,1,roseanne
14734,1,https://t.co/coxej1in8d
14735,1,823
14736,1,up--and
14737,1,https://t.co/geclntqizq
14738,1,tel
14739,1,aviv:
14740,1,https://t.co/iulxleanei
14741,1,obama?but
14742,14,else.
14743,1,@kathyceurter:
14744,1,@senatorjeffsessions
14745,5,vp.
14746,4,dislike
14747,1,@mabynshingleton:
14748,2,johnkasich
14749,1,spoken.we
14750,3,nominee.
14751,1,@dale_dangler:
14752,1,@nauthizjane:
14753,1,@setfire2flames:
14754,1,graph:
14755,1,1908
14756,1,https://t.co/vnpfasz8?
14757,1,https://t.co/42opvsjxjp
14758,3,@lovusa4:
14759,1,@richardweaving
14760,6,@newday
14761,1,&lt;most
14762,1,@mariadaq:
14763,1,historic!!
14764,1,&amp;pocketbook
14765,1,crisis!the
14766,1,trump2
14767,1,@sara_wejesa:
14768,1,speach!!!!!!!
14769,1,@jimhewitt:
14770,15,@frankcaliendo
14771,33,@mikeandmike
14772,26,awesome.
14773,4,"time"""
14774,1,@joedefranco:
14775,3,rino
14776,11,hack
14777,3,joey
14778,2,bigot.
14779,1,@southpaw816:
14780,2,@sensanders
14781,1,highness
14782,51,you'll
14783,1,"job.,06-08-2016"
14784,1,"12:00:55,3368,10219,false,740513939574951936
twitter"
14785,2,"android,thank"
14786,10,electricity
14787,5,air.
14788,1,"recieved,06-08-2016"
14789,1,"11:52:13,4957,19023,false,740511746503364608
twitter"
14790,1,"android,@wolfstopper:"
14791,6,gee
14792,1,"https://t.co/zjwkgmdgzi"""
14793,1,@djd_thunder:
14794,1,https://t.co/z4x1o5xhbh
14795,8,california!
14796,1,https://t.co/gusl2uprx2
14797,1,https://t.co/h6d25s1tr5
14798,8,mexico!
14799,1,#trump2016https://t.co/wnoy8pc2km
14800,1,https://t.co/oswzvxnkjx
14801,1,dakota!
14802,1,https://t.co/gbrtqdxij4
14803,1,https://t.co/pnqwory0zb
14804,2,jersey!
14805,1,#trump2016https://t.co/pgiykhlgti
14806,1,https://t.co/myjmokdpj9
14807,1,montana!
14808,1,#trump2016https://t.co/rovtaplnwg
14809,1,https://t.co/pyhiy7vjo6
14810,1,https://t.co/7jk6voyzue
14811,33,gary
14812,1,byrne
14813,12,integrity
14814,1,excoriates
14815,1,erratic
14816,1,violent.
14817,8,obsolete
14818,1,credit.https://t.co/srcf1h3rjg
14819,1,amazing?!xx
14820,1,https://t.co/ucq3dz20sq
14821,1,https://t.co/f60bisurq7
14822,23,diamond
14823,1,silk!
14824,1,https://t.co/qdsluy2hqd
14825,7,remembering
14826,1,#dday
14827,1,1944.
14828,1,https://t.co/od7vsdmlhy
14829,7,flexible
14830,2,38000
14831,7,issued
14832,8,report.
14833,1,ad)
14834,1,politifact
14835,12,months.
14836,5,questions!
14837,3,@katyturnbc
14838,1,knowledge.true
14839,8,lately
14840,5,predictable
14841,6,garbage!
14842,1,biased.they
14843,1,indignant-hear
14844,1,@sareed59:
14845,1,#elkhart
14846,1,gonzales
14847,1,https://t.co/fmr8yyiimz
14848,1,2010.
14849,12,jose
14850,3,ordering
14851,3,remained
14852,1,peaceful!
14853,4,burned
14854,2,@don_vito_08:
14855,13,#votetrump2016
14856,1,#trumptrain?
14857,1,https://t.co/zgopgvseen
14858,1,@rapidcraft:
14859,5,here?s
14860,1,https://t.co/suheriuho4
14861,3,muhammad
14862,3,ali
14863,1,74!
14864,51,guy.
14865,2,@cbsnews:
14866,5,now:
14867,30,you'd
14868,1,https://t.co/jkevjx5u73
14869,1,https://t.co/pbft0eq3y1
14870,2,redding
14871,1,california!#makeamericagreatagain
14872,1,#caprimary
14873,1,https://t.co/nfiydptppn
14874,1,thugs.
14875,3,hostile.
14876,10,scotland!
14877,1,@trumpturnberry-
14878,1,24th.
14879,5,town.
14880,1,trump.https://t.co/8ytbu7j17m
14881,1,telepromter
14882,4,fact.
14883,17,audience
14884,6,joe.
14885,2,reported.
14886,1,bombshell!
14887,1,@fivestarr6028:
14888,56,yes!
14889,3,hubby
14890,9,already!
14891,1,https://t.co/h1ihijnujm
14892,1,@liliannyleebou:
14893,3,female
14894,16,intelligent
14895,6,genuine
14896,5,lady!
14897,1,@lunsfordwhitney:
14898,1,#women4ttump
14899,1,https://t.co/2gsgfls1yt
14900,2,@angeloftruth11:
14901,4,dangerous.
14902,5,benghazi?
14903,1,https://t.co/zv5ehm6nkr
14904,1,@crz4basball:
14905,3,several
14906,22,too.
14907,1,25th-
14908,1,@trumpdoonbeg
14909,46,resort
14910,6,fronting
14911,3,ocean.
14912,41,aberdeen
14913,2,@trumpscotland.
14914,1,22-
14915,12,newly
14916,7,renovated
14917,4,worlds
14918,22,best.
14919,5,california-
14920,1,1:00pm.
14921,1,https://t.co/tyllhxjhc7
14922,1,.@natalie_gulbis-
14923,2,@sinow
14924,1,@golf_com.keep
14925,1,https://t.co/jczpcfx10x
14926,8,golfer
14927,4,natalie
14928,1,gulbis:https://t.co?
14929,1,@robertmordica:
14930,1,@valenti317:
14931,1,@tayloredwards99:
14932,1,@potus's
14933,1,legacy!
14934,1,disaster!!!
14935,5,now!!
14936,1,"https://t.co/lbgzjg0zd1,06-02-2016"
14937,1,"22:20:29,6844,13632,false,738495529005420544
twitter"
14938,1,"android,@free_sa_bd:"
14939,8,"country."""
14940,8,60%
14941,1,cross/blue
14942,1,shield
14943,2,panic
14944,1,explode!
14945,3,ryan.
14946,1,telepromter!
14947,3,presidential!
14948,1,incompetence!
14949,4,litigation
14950,2,disposed
14951,1,u(?)
14952,2,monsters!
14953,1,hrc.
14954,2,tonight!#makeamericagreatagain
14955,1,https://t.co/jlqukr550j
14956,1,https://t.co/orehkjz5rd
14957,2,lawsuits.
14958,2,verdict:
14959,1,450
14960,1,representation
14961,4,policies.
14962,1,watched-nobody
14963,15,qualified
14964,1,ability-zilch!
14965,1,@halodad22:
14966,1,#teachers4trump!
14967,1,#ca4trump!
14968,1,"#neverdems,06-02-2016"
14969,1,"05:12:45,2547,9229,false,738236891091238913
twitter"
14970,1,"android,@scpioneer:"
14971,1,@stockdaleism
14972,1,@jamesrosenfnc
14973,1,slackers!
14974,1,w/courses
14975,1,"took."""
14976,2,sacramento
14977,1,https://t.co/t75zxn9l6f
14978,2,"""reporter"""
14979,25,wrote
14980,24,risk
14981,100,stupid
14982,1,missing!
14983,1,#trump2016https://t.co/jlqukr550j
14984,1,https://t.co/uds8odh3a4
14985,1,raised/gave
14986,2,$5600000
14987,3,ratings-
14988,1,10pe.
14989,1,admonished
14990,1,179
14991,7,katie
14992,1,couric
14993,2,editing
14994,1,doc.
14995,1,california-tomorrow
14996,1,#trump2016https://t.co/w7xy7excii
14997,1,https://t.co/km0rrysdno
14998,2,raised/gave!
14999,2,wherein
15000,1,raised/given
15001,6,tower!
15002,3,summary
15003,2,gonzalo
15004,2,curiel
15005,2,(san
15006,1,diego)
15007,3,unfair.
15008,1,biased-hates
15009,1,(than
15010,1,hillary)
15011,1,sixteen.
15012,1,@nbcdfw:
15013,20,rolling
15014,4,thunder
15015,3,gathering
15016,1,https://t.co/b08fcmlgkr
15017,1,https://t.co/rcdelvhqqd
15018,1,@frankylamouche:
15019,8,donald's
15020,1,brigade
15021,1,@mariaernandez3b:
15022,1,https://t.co/pfvxq8ndzu
15023,1,m.i.a.'s!
15024,1,@scottwrasmussen:
15025,1,affection
15026,1,https://t.co/zzl2sc29dn
15027,1,d.c.!
15028,1,@teapartynevada:
15029,1,"veterans."""
15030,1,https://t.co/kkigm4rnma
15031,1,"https://t.co/1cez8wg7cy"""
15032,3,16500
15033,1,(thank
15034,1,you)
15035,3,enhance
15036,1,(wrong)
15037,2,(fence)
15038,3,kristol
15039,4,spoiler
15040,3,bye
15041,2,lightweights
15042,1,indie
15043,1,2yrs-an
15044,1,r's!
15045,1,politics-
15046,1,thunder.
15047,8,sneak
15048,1,japan?
15049,1,#mdw
15050,2,quoting
15051,1,paper.
15052,15,prez!
15053,18,style
15054,1,800-
15055,1,(we)
15056,2,69
15057,1,treaties
15058,3,get?
15059,1,fresno
15060,1,https://t.co/tvspvxomve
15061,17,screen
15062,1,refugees'
15063,1,accounts:https://t.co/mma07nwa44
15064,1,.@sandiegopd-
15065,3,disrupt
15066,10,appreciated!
15067,1,@billyjoel-
15068,2,shoutout
15069,2,msg.
15070,4,it-
15071,1,music!
15072,3,wow-
15073,2,25000
15074,1,california!thank
15075,10,you!!
15076,1,https://t.co/1nrj3zcuui
15077,4,special.
15078,25,o'reilly
15079,1,8pme.
15080,1,plan#makeamericagreatagain
15081,1,#trump2016https://t.co/kti6e1zyni
15082,1,https://t.co/wji8rx11no
15083,19,@marcorubio
15084,2,majority.
15085,1,marco!
15086,1,https://t.co/82l6tja2lk
15087,41,@melaniatrump
15088,15,featured
15089,2,@greta-
15090,1,7pme.
15091,1,enjoy!#meetthetrumps
15092,1,1237!
15093,1,https://t.co/hpqjc7eor0
15094,1,#trump2016https://t.co/spjfmfypju
15095,3,offensive
15096,1,harvard.
15097,1,@tombarrackjr
15098,1,magical
15099,3,forgotten.
15100,1,.@kimguilfoyle-
15101,1,@outnumberedfnc-
15102,3,anaheim
15103,1,california!#trump2016
15104,1,https://t.co/aeshamhnvs
15105,2,flag.
15106,1,criminals!
15107,9,candidates.
15108,3,@elizabethforma
15109,1,foreclosed
15110,2,killing.
15111,1,@gordonsr1052:
15112,3,trump2016!
15113,1,@buiidthewall:
15114,1,@pipersul:
15115,5,mr.trump!
15116,1,"you.,05-25-2016"
15117,1,"05:45:11,1817,7844,false,735345952756801536
twitter"
15118,1,"android,@deepaks76435750:"
15119,1,"india"""
15120,1,@oasisupernova:
15121,1,8.4
15122,9,followers.
15123,1,?
15124,1,@jknatter:
15125,1,@tcloer11:
15126,1,faked
15127,2,lowlife!
15128,7,l.a.
15129,1,anaheim.
15130,10,#trump2016#makeamericagreatagain
